timestamp,ground_station_id,ground_station_name,region,signal_strength_dbm,antenna_azimuth_deg,antenna_elevation_deg,data_rate_mbps,cpu_usage_pct,memory_usage_pct,disk_io_mbps,temperature_celsius,status
2026-04-06T08:20:00Z,GS-06,Tanegashima,Asia Pacific,-64.94,122.71,74.25,107.21,35.09,63.4,25.55,29.77,Online
2026-04-06T08:25:00Z,GS-01,Geneva Prime,Europe,-61.7,127.62,75.93,148.37,40.48,58.98,38.69,29.67,Online
2026-04-06T08:25:00Z,GS-06,Tanegashima,Asia Pacific,-56.57,124.7,76.66,56.13,50.84,51.95,47.18,32.36,Online
2026-04-06T08:30:00Z,GS-01,Geneva Prime,Europe,-70.14,126.47,72.18,153.55,37.59,60.41,71.92,31.98,Online
2026-04-06T08:30:00Z,GS-06,Tanegashima,Asia Pacific,-69.22,127.1,74.59,74.11,58.07,69.48,104.26,31.76,Online
2026-04-06T08:35:00Z,GS-01,Geneva Prime,Europe,-104.86,129.6,72.61,92.61,22.23,63.95,22.06,31.93,Online
2026-04-06T08:35:00Z,GS-06,Tanegashima,Asia Pacific,-46.43,127.81,75.83,77.59,52.21,49.56,121.25,33.07,Online
2026-04-06T08:40:00Z,GS-01,Geneva Prime,Europe,-52.97,129.21,70.18,88.28,79.14,61.04,17.88,30.17,Online
2026-04-06T08:40:00Z,GS-06,Tanegashima,Asia Pacific,-41.2,130.98,70.51,47.03,37.5,45.19,73.77,35.53,Online
2026-04-06T08:45:00Z,GS-01,Geneva Prime,Europe,-83.95,130.88,75.18,122.47,43.22,58.83,33.76,31.55,Online
2026-04-06T08:45:00Z,GS-06,Tanegashima,Asia Pacific,-56.35,133.46,71.31,94.3,33.61,61.8,111.35,32.9,Online
2026-04-06T08:50:00Z,GS-01,Geneva Prime,Europe,-77.55,132.79,70.76,130.33,43.06,47.84,71.21,32.74,Online
2026-04-06T08:50:00Z,GS-06,Tanegashima,Asia Pacific,-56.34,131.48,70.95,70.37,40.26,53.15,118.8,30.7,Online
2026-04-06T08:55:00Z,GS-01,Geneva Prime,Europe,-58.17,133.86,73.56,132.68,84.39,62.82,38.05,30.55,Online
2026-04-06T08:55:00Z,GS-06,Tanegashima,Asia Pacific,-72.69,135.25,71.82,126.06,57.03,54.19,81.28,32.13,Online
2026-04-06T09:00:00Z,GS-01,Geneva Prime,Europe,-64.92,133.93,73.58,101.56,45.16,53.58,107.01,30.73,Online
2026-04-06T09:00:00Z,GS-06,Tanegashima,Asia Pacific,-53.18,135.96,70.39,109.53,47.23,59.69,80.52,32.34,Online
2026-04-06T09:05:00Z,GS-01,Geneva Prime,Europe,-58.05,136.37,68.54,95.43,48.18,60.78,118.15,33.26,Online
2026-04-06T09:05:00Z,GS-06,Tanegashima,Asia Pacific,-73.06,135.92,70.12,99.87,44.96,64.89,87.09,34.18,Online
2026-04-06T09:10:00Z,GS-01,Geneva Prime,Europe,-56.38,135.84,69.33,118.11,25.63,49.23,80.43,33.85,Online
2026-04-06T09:10:00Z,GS-06,Tanegashima,Asia Pacific,-40.39,137.07,72.39,102.17,26.62,59.94,55.24,33.8,Online
2026-04-06T09:15:00Z,GS-01,Geneva Prime,Europe,-60.39,136.19,66.78,99.37,20.0,55.85,89.24,30.93,Online
2026-04-06T09:15:00Z,GS-06,Tanegashima,Asia Pacific,-45.09,141.13,67.75,91.06,56.94,59.99,24.22,32.3,Online
2026-04-06T09:20:00Z,GS-01,Geneva Prime,Europe,-72.79,142.22,70.5,90.59,46.71,49.54,49.85,34.93,Online
2026-04-06T09:20:00Z,GS-06,Tanegashima,Asia Pacific,-59.2,141.86,69.75,139.43,21.01,58.49,145.79,34.03,Online
2026-04-06T09:25:00Z,GS-01,Geneva Prime,Europe,-40.12,141.24,67.7,69.19,31.84,66.46,100.53,32.58,Offline
2026-04-06T09:25:00Z,GS-06,Tanegashima,Asia Pacific,-52.38,141.53,70.7,128.58,32.21,62.19,13.25,32.88,Online
2026-04-06T09:30:00Z,GS-01,Geneva Prime,Europe,-50.94,139.87,67.43,100.29,71.64,57.77,33.11,32.68,Online
2026-04-06T09:30:00Z,GS-06,Tanegashima,Asia Pacific,-84.78,142.03,67.38,95.97,38.29,47.94,65.35,34.16,Online
2026-04-06T09:35:00Z,GS-01,Geneva Prime,Europe,-41.08,148.63,71.12,64.09,40.1,59.82,76.58,32.94,Online
2026-04-06T09:35:00Z,GS-06,Tanegashima,Asia Pacific,-30.0,141.59,66.31,149.31,37.61,63.15,121.39,33.57,Online
2026-04-06T09:40:00Z,GS-01,Geneva Prime,Europe,-57.12,146.88,65.42,85.11,51.43,43.44,136.66,33.37,Online
2026-04-06T09:40:00Z,GS-06,Tanegashima,Asia Pacific,-57.7,141.74,64.63,88.04,54.69,43.39,111.53,32.37,Online
2026-04-06T09:45:00Z,GS-01,Geneva Prime,Europe,-63.35,146.76,67.21,78.63,52.5,41.44,61.98,33.22,Online
2026-04-06T09:45:00Z,GS-06,Tanegashima,Asia Pacific,-65.17,142.6,68.18,62.55,44.19,61.22,80.79,34.74,Online
2026-04-06T09:50:00Z,GS-01,Geneva Prime,Europe,-60.8,148.35,66.01,118.39,61.72,61.1,111.27,35.24,Online
2026-04-06T09:50:00Z,GS-06,Tanegashima,Asia Pacific,-39.64,146.73,68.19,107.46,58.41,64.55,91.03,33.71,Online
2026-04-06T09:55:00Z,GS-01,Geneva Prime,Europe,-56.17,149.34,65.25,92.45,66.16,63.82,57.07,32.71,Online
2026-04-06T09:55:00Z,GS-06,Tanegashima,Asia Pacific,-44.16,147.28,62.6,57.75,24.25,49.61,32.77,35.21,Online
2026-04-06T10:00:00Z,GS-01,Geneva Prime,Europe,-60.69,149.27,62.11,95.71,24.15,57.04,162.58,34.19,Online
2026-04-06T10:00:00Z,GS-06,Tanegashima,Asia Pacific,-63.15,151.4,63.96,75.98,65.45,50.86,65.84,33.66,Degraded
2026-04-06T10:05:00Z,GS-01,Geneva Prime,Europe,-74.04,152.55,63.82,119.92,52.03,58.06,148.43,32.26,Online
2026-04-06T10:05:00Z,GS-06,Tanegashima,Asia Pacific,-39.77,153.6,67.97,105.22,35.54,76.61,66.61,32.04,Online
2026-04-06T10:10:00Z,GS-01,Geneva Prime,Europe,-62.85,150.54,64.9,81.83,41.55,67.74,104.95,33.35,Online
2026-04-06T10:10:00Z,GS-06,Tanegashima,Asia Pacific,-57.44,152.52,62.99,99.92,50.89,58.99,96.79,32.07,Online
2026-04-06T10:15:00Z,GS-01,Geneva Prime,Europe,-69.06,152.28,62.14,138.62,53.71,51.38,97.5,32.8,Online
2026-04-06T10:15:00Z,GS-06,Tanegashima,Asia Pacific,-70.24,150.78,65.21,59.08,44.38,52.43,111.03,32.88,Online
2026-04-06T10:20:00Z,GS-01,Geneva Prime,Europe,-62.02,154.8,63.28,100.39,44.48,55.85,17.01,31.76,Online
2026-04-06T10:20:00Z,GS-06,Tanegashima,Asia Pacific,-49.22,154.39,61.35,57.83,24.36,54.37,115.52,32.6,Online
2026-04-06T10:25:00Z,GS-01,Geneva Prime,Europe,-53.99,155.04,63.36,89.45,30.22,57.85,153.36,36.18,Online
2026-04-06T10:25:00Z,GS-06,Tanegashima,Asia Pacific,-52.7,155.98,62.69,109.51,44.52,63.53,88.33,33.02,Online
2026-04-06T10:30:00Z,GS-01,Geneva Prime,Europe,-77.93,156.58,63.08,99.06,73.37,57.74,37.62,33.19,Online
2026-04-06T10:30:00Z,GS-06,Tanegashima,Asia Pacific,-75.34,155.33,63.89,87.4,36.1,72.94,112.6,32.99,Online
2026-04-06T10:35:00Z,GS-01,Geneva Prime,Europe,-53.59,158.28,59.49,114.24,41.11,60.6,120.85,34.96,Online
2026-04-06T10:35:00Z,GS-06,Tanegashima,Asia Pacific,-68.25,159.72,58.62,113.51,46.78,63.03,68.1,36.72,Online
2026-04-06T10:40:00Z,GS-01,Geneva Prime,Europe,-73.52,161.94,58.2,115.13,51.91,60.44,60.19,33.85,Online
2026-04-06T10:40:00Z,GS-06,Tanegashima,Asia Pacific,-55.99,163.58,58.52,83.32,48.42,57.95,76.0,35.24,Online
2026-04-06T10:45:00Z,GS-01,Geneva Prime,Europe,-102.3,160.05,56.16,64.13,73.86,64.79,118.06,33.56,Online
2026-04-06T10:45:00Z,GS-06,Tanegashima,Asia Pacific,-48.62,157.72,61.72,75.4,38.62,64.04,92.66,33.81,Online
2026-04-06T10:50:00Z,GS-01,Geneva Prime,Europe,-80.45,162.7,60.94,84.03,60.78,53.02,80.26,36.03,Online
2026-04-06T10:50:00Z,GS-06,Tanegashima,Asia Pacific,-70.22,164.61,62.97,105.13,38.68,53.82,132.18,35.64,Online
2026-04-06T10:55:00Z,GS-01,Geneva Prime,Europe,-38.26,163.68,60.47,98.53,34.4,68.99,145.35,32.23,Online
2026-04-06T10:55:00Z,GS-06,Tanegashima,Asia Pacific,-75.59,163.83,60.31,65.99,47.72,55.28,108.03,32.56,Online
2026-04-06T11:00:00Z,GS-01,Geneva Prime,Europe,-48.42,164.68,55.89,101.91,21.74,55.53,93.5,31.14,Online
2026-04-06T11:00:00Z,GS-06,Tanegashima,Asia Pacific,-98.57,160.32,60.42,97.7,38.61,67.56,63.82,34.2,Online
2026-04-06T11:05:00Z,GS-01,Geneva Prime,Europe,-59.61,165.31,57.72,123.2,42.78,56.32,66.3,30.38,Online
2026-04-06T11:05:00Z,GS-06,Tanegashima,Asia Pacific,-55.75,163.83,58.39,97.29,46.26,65.6,42.94,34.38,Online
2026-04-06T11:10:00Z,GS-01,Geneva Prime,Europe,-55.99,167.13,54.64,117.86,53.44,60.91,37.19,33.07,Online
2026-04-06T11:10:00Z,GS-06,Tanegashima,Asia Pacific,-60.9,168.88,53.33,83.09,40.17,59.33,27.95,33.53,Online
2026-04-06T11:15:00Z,GS-01,Geneva Prime,Europe,-64.66,166.67,55.62,83.76,50.95,52.92,83.59,32.67,Online
2026-04-06T11:15:00Z,GS-06,Tanegashima,Asia Pacific,-69.0,169.34,56.32,87.49,41.77,48.37,136.11,34.92,Online
2026-04-06T11:20:00Z,GS-01,Geneva Prime,Europe,-50.23,166.81,54.02,89.96,21.83,67.12,138.16,37.0,Online
2026-04-06T11:20:00Z,GS-06,Tanegashima,Asia Pacific,-75.69,170.23,57.86,92.39,38.2,45.07,125.3,33.88,Online
2026-04-06T11:25:00Z,GS-01,Geneva Prime,Europe,-70.94,171.82,54.87,105.05,42.39,72.98,74.65,36.36,Online
2026-04-06T11:25:00Z,GS-06,Tanegashima,Asia Pacific,-51.54,171.95,54.34,129.22,46.36,52.54,41.38,34.56,Online
2026-04-06T11:30:00Z,GS-01,Geneva Prime,Europe,-73.61,172.38,56.03,109.12,36.33,71.28,101.92,35.48,Online
2026-04-06T11:30:00Z,GS-06,Tanegashima,Asia Pacific,-94.01,173.16,55.6,151.01,27.43,69.65,145.78,30.92,Online
2026-04-06T11:35:00Z,GS-01,Geneva Prime,Europe,-52.82,174.99,52.61,85.3,53.01,55.08,71.31,35.18,Online
2026-04-06T11:35:00Z,GS-06,Tanegashima,Asia Pacific,-33.69,174.83,53.53,84.51,32.87,68.88,73.86,35.69,Online
2026-04-06T11:40:00Z,GS-01,Geneva Prime,Europe,-64.94,173.7,53.46,97.7,30.53,74.54,54.92,35.37,Online
2026-04-06T11:40:00Z,GS-06,Tanegashima,Asia Pacific,-47.37,172.48,50.61,90.95,34.61,73.81,71.99,35.31,Online
2026-04-06T11:45:00Z,GS-01,Geneva Prime,Europe,-52.3,176.78,52.04,137.11,35.1,73.81,28.51,35.16,Online
2026-04-06T11:45:00Z,GS-06,Tanegashima,Asia Pacific,-81.08,175.62,52.15,85.4,42.82,48.9,40.5,34.73,Online
2026-04-06T11:50:00Z,GS-01,Geneva Prime,Europe,-59.55,176.12,53.96,63.4,40.66,55.95,104.6,34.07,Online
2026-04-06T11:50:00Z,GS-06,Tanegashima,Asia Pacific,-61.62,173.81,53.04,93.47,46.39,54.01,43.77,36.24,Online
2026-04-06T11:55:00Z,GS-01,Geneva Prime,Europe,-86.6,176.64,53.62,119.22,41.09,69.97,97.87,34.35,Online
2026-04-06T11:55:00Z,GS-06,Tanegashima,Asia Pacific,-56.62,179.68,51.67,165.88,42.66,58.69,30.52,33.92,Online
2026-04-06T12:00:00Z,GS-01,Geneva Prime,Europe,-32.06,181.97,48.91,100.9,29.44,52.25,85.98,33.26,Online
2026-04-06T12:00:00Z,GS-06,Tanegashima,Asia Pacific,-75.67,180.98,49.84,52.97,20.1,55.44,16.47,31.2,Online
2026-04-06T12:05:00Z,GS-01,Geneva Prime,Europe,-43.07,181.05,48.81,94.35,31.35,63.29,74.77,32.86,Online
2026-04-06T12:05:00Z,GS-06,Tanegashima,Asia Pacific,-69.11,178.8,48.53,92.81,39.81,60.44,76.86,34.34,Online
2026-04-06T12:10:00Z,GS-01,Geneva Prime,Europe,-45.85,183.69,50.6,74.57,38.9,65.23,106.86,32.98,Online
2026-04-06T12:10:00Z,GS-06,Tanegashima,Asia Pacific,-50.83,180.61,49.65,99.21,28.39,56.53,167.29,34.3,Online
2026-04-06T12:15:00Z,GS-01,Geneva Prime,Europe,-30.0,180.86,49.54,23.97,84.32,65.05,113.52,32.79,Degraded
2026-04-06T12:15:00Z,GS-06,Tanegashima,Asia Pacific,-44.41,182.68,47.71,87.0,31.36,72.56,81.92,35.62,Online
2026-04-06T12:20:00Z,GS-01,Geneva Prime,Europe,-44.33,183.06,49.82,115.1,32.51,63.59,39.08,36.39,Online
2026-04-06T12:20:00Z,GS-06,Tanegashima,Asia Pacific,-47.79,184.86,49.91,52.54,36.01,57.98,169.43,32.37,Online
2026-04-06T12:25:00Z,GS-01,Geneva Prime,Europe,-85.61,183.36,48.55,82.17,43.09,66.1,73.68,34.27,Online
2026-04-06T12:25:00Z,GS-06,Tanegashima,Asia Pacific,-51.97,185.39,46.4,107.26,55.42,53.66,10.0,34.98,Online
2026-04-06T12:30:00Z,GS-01,Geneva Prime,Europe,-46.08,187.9,46.62,83.07,51.0,66.83,82.26,37.69,Online
2026-04-06T12:30:00Z,GS-06,Tanegashima,Asia Pacific,-83.46,187.83,43.74,126.4,26.02,49.33,54.67,34.35,Online
2026-04-06T12:35:00Z,GS-01,Geneva Prime,Europe,-68.93,187.58,45.07,92.73,62.85,65.49,67.02,37.08,Online
2026-04-06T12:35:00Z,GS-06,Tanegashima,Asia Pacific,-52.63,186.81,45.95,116.07,36.75,51.58,83.46,33.39,Online
2026-04-06T12:40:00Z,GS-01,Geneva Prime,Europe,-37.81,191.48,43.51,112.78,60.21,48.85,39.09,33.89,Online
2026-04-06T12:40:00Z,GS-06,Tanegashima,Asia Pacific,-59.47,189.9,44.17,90.22,49.61,69.07,60.76,37.57,Online
2026-04-06T12:45:00Z,GS-01,Geneva Prime,Europe,-30.59,193.91,45.39,160.24,70.06,53.34,58.96,32.38,Online
2026-04-06T12:45:00Z,GS-06,Tanegashima,Asia Pacific,-58.17,191.85,44.55,99.63,46.6,73.89,104.8,35.27,Online
2026-04-06T12:50:00Z,GS-01,Geneva Prime,Europe,-57.14,189.27,39.88,162.48,38.62,55.07,89.83,34.68,Online
2026-04-06T12:50:00Z,GS-06,Tanegashima,Asia Pacific,-49.85,196.05,46.51,75.67,56.62,56.93,74.5,32.22,Online
2026-04-06T12:55:00Z,GS-01,Geneva Prime,Europe,-85.4,193.69,40.96,127.83,41.63,62.47,134.7,31.6,Online
2026-04-06T12:55:00Z,GS-06,Tanegashima,Asia Pacific,-70.87,194.11,43.49,133.1,55.41,60.78,92.14,34.32,Online
2026-04-06T13:00:00Z,GS-01,Geneva Prime,Europe,-82.05,194.69,42.73,113.76,33.91,49.85,70.62,36.75,Online
2026-04-06T13:00:00Z,GS-06,Tanegashima,Asia Pacific,-72.29,197.35,45.4,101.36,36.84,64.1,87.8,32.51,Online
2026-04-06T13:05:00Z,GS-01,Geneva Prime,Europe,-69.88,197.16,43.47,90.32,44.17,65.35,73.1,33.31,Online
2026-04-06T13:05:00Z,GS-06,Tanegashima,Asia Pacific,-71.33,194.7,46.94,94.11,61.38,73.47,72.66,34.31,Online
2026-04-06T13:10:00Z,GS-01,Geneva Prime,Europe,-58.46,194.28,37.87,101.47,39.9,75.13,70.54,36.65,Online
2026-04-06T13:10:00Z,GS-06,Tanegashima,Asia Pacific,-67.15,201.32,41.99,116.9,38.86,64.62,147.71,33.51,Online
2026-04-06T13:15:00Z,GS-01,Geneva Prime,Europe,-65.09,198.26,43.6,125.66,62.37,62.51,81.57,34.32,Online
2026-04-06T13:15:00Z,GS-06,Tanegashima,Asia Pacific,-43.95,198.26,43.09,110.97,20.0,67.07,29.11,34.97,Online
2026-04-06T13:20:00Z,GS-01,Geneva Prime,Europe,-46.48,200.66,40.83,132.97,39.05,66.35,126.52,36.28,Online
2026-04-06T13:20:00Z,GS-06,Tanegashima,Asia Pacific,-76.59,200.82,37.82,69.88,49.31,60.62,125.8,33.12,Online
2026-04-06T13:25:00Z,GS-01,Geneva Prime,Europe,-62.01,201.67,37.4,78.31,58.39,55.61,127.3,34.5,Online
2026-04-06T13:25:00Z,GS-06,Tanegashima,Asia Pacific,-83.21,202.31,40.17,112.69,43.3,52.48,133.85,33.44,Online
2026-04-06T13:30:00Z,GS-01,Geneva Prime,Europe,-73.25,203.41,37.03,71.53,79.16,54.68,43.51,34.75,Online
2026-04-06T13:30:00Z,GS-06,Tanegashima,Asia Pacific,-61.71,205.0,36.81,48.17,46.79,74.85,101.24,38.37,Online
2026-04-06T13:35:00Z,GS-01,Geneva Prime,Europe,-55.02,204.22,33.61,112.84,47.02,56.74,74.53,33.39,Online
2026-04-06T13:35:00Z,GS-06,Tanegashima,Asia Pacific,-62.7,207.93,37.18,105.08,40.15,66.27,87.07,33.07,Online
2026-04-06T13:40:00Z,GS-01,Geneva Prime,Europe,-88.89,205.49,36.7,98.18,30.81,71.47,114.27,35.58,Online
2026-04-06T13:40:00Z,GS-06,Tanegashima,Asia Pacific,-42.8,206.18,35.04,155.3,33.87,57.85,108.28,34.57,Online
2026-04-06T13:45:00Z,GS-01,Geneva Prime,Europe,-51.42,205.45,35.52,176.04,44.53,58.71,51.46,33.75,Maintenance
2026-04-06T13:45:00Z,GS-06,Tanegashima,Asia Pacific,-57.03,206.22,37.49,152.91,37.86,60.34,54.09,33.82,Online
2026-04-06T13:50:00Z,GS-01,Geneva Prime,Europe,-68.53,206.45,33.23,102.93,50.16,74.88,98.78,32.65,Online
2026-04-06T13:50:00Z,GS-06,Tanegashima,Asia Pacific,-80.4,205.06,33.56,156.34,48.45,55.34,41.61,32.04,Online
2026-04-06T13:55:00Z,GS-01,Geneva Prime,Europe,-69.14,211.38,35.51,56.58,72.73,50.88,56.37,35.23,Online
2026-04-06T13:55:00Z,GS-06,Tanegashima,Asia Pacific,-53.77,207.81,33.11,71.0,34.12,60.06,87.64,33.04,Online
2026-04-06T14:00:00Z,GS-01,Geneva Prime,Europe,-60.59,207.9,35.59,138.42,43.05,58.54,83.32,34.87,Online
2026-04-06T14:00:00Z,GS-06,Tanegashima,Asia Pacific,-73.42,212.9,35.84,100.86,59.56,50.54,100.88,33.84,Online
2026-04-06T14:05:00Z,GS-01,Geneva Prime,Europe,-74.03,212.17,35.0,94.64,55.35,55.43,90.81,32.93,Online
2026-04-06T14:05:00Z,GS-06,Tanegashima,Asia Pacific,-69.22,212.26,34.02,55.81,23.39,66.31,31.18,33.55,Online
2026-04-06T14:10:00Z,GS-01,Geneva Prime,Europe,-59.18,211.76,37.79,105.39,54.07,62.28,70.74,33.03,Online
2026-04-06T14:10:00Z,GS-06,Tanegashima,Asia Pacific,-38.12,214.68,37.78,106.65,34.48,56.48,32.49,34.21,Online
2026-04-06T14:15:00Z,GS-01,Geneva Prime,Europe,-68.79,207.64,38.26,82.88,38.08,73.37,31.67,34.69,Online
2026-04-06T14:15:00Z,GS-06,Tanegashima,Asia Pacific,-68.81,211.1,36.74,127.69,95.0,62.94,103.96,31.14,Online
2026-04-06T14:20:00Z,GS-01,Geneva Prime,Europe,-58.33,213.14,30.01,112.33,58.9,56.93,71.52,31.21,Degraded
2026-04-06T14:20:00Z,GS-06,Tanegashima,Asia Pacific,-59.89,216.52,34.38,116.36,37.58,54.8,111.82,34.13,Online
2026-04-06T14:25:00Z,GS-01,Geneva Prime,Europe,-62.58,215.4,34.6,89.2,53.95,58.91,38.1,35.26,Online
2026-04-06T14:25:00Z,GS-06,Tanegashima,Asia Pacific,-58.2,214.83,29.48,61.3,40.53,75.4,56.61,35.01,Online
2026-04-06T14:30:00Z,GS-01,Geneva Prime,Europe,-61.96,215.14,30.79,61.57,34.73,52.91,10.0,35.03,Online
2026-04-06T14:30:00Z,GS-06,Tanegashima,Asia Pacific,-56.83,216.13,32.18,74.94,20.0,80.0,87.58,31.88,Degraded
2026-04-06T14:35:00Z,GS-01,Geneva Prime,Europe,-89.01,215.76,34.53,145.06,54.04,51.08,140.4,33.35,Online
2026-04-06T14:35:00Z,GS-06,Tanegashima,Asia Pacific,-50.18,219.64,28.21,64.06,38.88,65.15,24.78,32.42,Online
2026-04-06T14:40:00Z,GS-01,Geneva Prime,Europe,-62.65,221.59,32.07,69.69,62.36,50.69,123.69,31.77,Degraded
2026-04-06T14:40:00Z,GS-06,Tanegashima,Asia Pacific,-57.54,220.45,31.11,120.23,49.7,66.27,98.58,30.7,Online
2026-04-06T14:45:00Z,GS-01,Geneva Prime,Europe,-55.95,220.12,28.0,91.3,86.5,62.0,122.24,34.47,Online
2026-04-06T14:45:00Z,GS-06,Tanegashima,Asia Pacific,-54.96,222.28,30.41,123.02,50.84,59.56,166.08,31.69,Online
2026-04-06T14:50:00Z,GS-01,Geneva Prime,Europe,-38.18,219.79,31.36,143.1,22.11,61.11,108.62,32.8,Online
2026-04-06T14:50:00Z,GS-06,Tanegashima,Asia Pacific,-54.33,222.77,27.54,171.04,38.96,63.47,54.13,29.01,Online
2026-04-06T14:55:00Z,GS-01,Geneva Prime,Europe,-73.87,220.85,31.44,81.79,38.83,51.49,83.76,31.26,Online
2026-04-06T14:55:00Z,GS-06,Tanegashima,Asia Pacific,-45.11,224.35,28.11,125.51,45.1,60.17,21.49,32.23,Online
2026-04-06T15:00:00Z,GS-01,Geneva Prime,Europe,-55.18,227.67,27.28,168.34,51.68,47.84,46.19,34.37,Online
2026-04-06T15:00:00Z,GS-06,Tanegashima,Asia Pacific,-41.35,225.04,29.09,65.06,60.86,52.1,113.79,34.27,Online
2026-04-06T15:05:00Z,GS-01,Geneva Prime,Europe,-59.28,228.19,32.02,108.04,42.9,59.47,50.28,31.0,Online
2026-04-06T15:05:00Z,GS-06,Tanegashima,Asia Pacific,-53.36,225.92,28.98,55.3,43.89,68.24,35.24,32.17,Online
2026-04-06T15:10:00Z,GS-01,Geneva Prime,Europe,-87.82,224.89,29.5,90.72,66.86,63.46,101.22,30.44,Online
2026-04-06T15:10:00Z,GS-06,Tanegashima,Asia Pacific,-65.78,226.03,25.75,119.92,55.37,63.19,46.88,32.55,Online
2026-04-06T15:15:00Z,GS-01,Geneva Prime,Europe,-88.69,231.4,24.85,66.39,46.38,61.63,77.09,30.29,Online
2026-04-06T15:15:00Z,GS-06,Tanegashima,Asia Pacific,-43.0,225.38,24.48,96.79,64.85,69.78,32.87,34.29,Online
2026-04-06T15:20:00Z,GS-01,Geneva Prime,Europe,-44.47,232.47,30.79,102.44,69.5,59.18,57.33,30.79,Online
2026-04-06T15:20:00Z,GS-06,Tanegashima,Asia Pacific,-57.74,229.38,25.51,92.64,51.59,67.65,15.88,31.4,Online
2026-04-06T15:25:00Z,GS-01,Geneva Prime,Europe,-62.12,228.88,26.36,104.44,51.23,60.62,44.76,34.77,Online
2026-04-06T15:25:00Z,GS-06,Tanegashima,Asia Pacific,-47.56,232.36,28.61,107.34,60.44,60.45,80.07,32.71,Online
2026-04-06T15:30:00Z,GS-01,Geneva Prime,Europe,-36.35,235.52,27.39,115.5,53.35,67.88,131.95,31.3,Online
2026-04-06T15:30:00Z,GS-06,Tanegashima,Asia Pacific,-40.23,233.19,27.5,141.46,53.96,67.33,64.42,33.9,Online
2026-04-06T15:35:00Z,GS-01,Geneva Prime,Europe,-49.56,234.0,28.01,177.63,30.97,53.57,187.41,32.19,Online
2026-04-06T15:35:00Z,GS-06,Tanegashima,Asia Pacific,-57.14,233.52,28.22,178.34,37.02,59.22,65.97,32.65,Online
2026-04-06T15:40:00Z,GS-01,Geneva Prime,Europe,-41.66,238.24,26.96,175.58,38.1,53.32,138.77,31.63,Online
2026-04-06T15:40:00Z,GS-06,Tanegashima,Asia Pacific,-80.64,234.37,25.94,80.61,32.82,58.34,37.42,32.39,Online
2026-04-06T15:45:00Z,GS-01,Geneva Prime,Europe,-89.16,236.43,26.09,97.28,58.12,49.04,51.96,30.84,Online
2026-04-06T15:45:00Z,GS-06,Tanegashima,Asia Pacific,-49.31,236.69,29.34,75.83,28.26,74.31,22.77,32.36,Online
2026-04-06T15:50:00Z,GS-01,Geneva Prime,Europe,-74.68,233.36,23.95,126.98,30.34,64.61,110.51,29.32,Online
2026-04-06T15:50:00Z,GS-06,Tanegashima,Asia Pacific,-63.42,240.65,26.0,92.16,49.98,54.52,124.55,32.89,Online
2026-04-06T15:55:00Z,GS-01,Geneva Prime,Europe,-58.19,239.21,22.36,59.44,40.48,59.3,122.51,32.5,Online
2026-04-06T15:55:00Z,GS-06,Tanegashima,Asia Pacific,-57.23,241.13,22.47,132.32,35.51,69.92,79.47,28.12,Online
2026-04-06T16:00:00Z,GS-01,Geneva Prime,Europe,-49.05,241.62,23.11,88.86,43.09,44.6,10.0,32.95,Online
2026-04-06T16:00:00Z,GS-06,Tanegashima,Asia Pacific,-72.36,243.71,26.76,147.02,62.84,47.13,36.52,30.33,Online
2026-04-06T16:05:00Z,GS-01,Geneva Prime,Europe,-95.6,240.3,23.29,61.17,32.51,58.24,94.25,29.55,Online
2026-04-06T16:05:00Z,GS-06,Tanegashima,Asia Pacific,-55.62,241.52,23.79,80.44,29.0,73.57,105.21,32.39,Online
2026-04-06T16:10:00Z,GS-01,Geneva Prime,Europe,-61.25,242.17,24.37,44.96,31.62,53.62,61.82,29.45,Online
2026-04-06T16:10:00Z,GS-06,Tanegashima,Asia Pacific,-55.01,242.66,26.18,174.21,55.23,61.18,85.82,30.75,Degraded
2026-04-06T16:15:00Z,GS-01,Geneva Prime,Europe,-76.27,241.92,23.57,71.64,46.91,58.03,85.67,29.22,Online
2026-04-06T16:15:00Z,GS-06,Tanegashima,Asia Pacific,-57.64,241.99,23.42,140.18,48.13,62.57,112.69,28.55,Online
2026-04-06T16:20:00Z,GS-01,Geneva Prime,Europe,-34.22,242.89,24.57,122.41,34.17,68.07,99.91,33.37,Online
2026-04-06T16:20:00Z,GS-06,Tanegashima,Asia Pacific,-57.1,244.78,21.78,47.7,68.31,57.79,90.48,28.4,Online
2026-04-06T16:25:00Z,GS-01,Geneva Prime,Europe,-63.59,247.4,23.89,44.21,53.48,58.03,72.6,26.87,Online
2026-04-06T16:25:00Z,GS-06,Tanegashima,Asia Pacific,-37.6,246.6,19.48,111.26,49.13,69.78,67.61,30.43,Online
2026-04-06T16:30:00Z,GS-01,Geneva Prime,Europe,-69.64,248.7,20.72,73.21,44.19,50.19,144.09,33.19,Online
2026-04-06T16:30:00Z,GS-06,Tanegashima,Asia Pacific,-66.8,244.73,22.96,85.54,59.1,53.7,101.78,30.47,Online
2026-04-06T16:35:00Z,GS-01,Geneva Prime,Europe,-70.14,249.23,23.8,102.61,46.17,53.02,125.77,31.74,Online
2026-04-06T16:35:00Z,GS-06,Tanegashima,Asia Pacific,-66.16,248.5,24.87,65.99,52.25,55.53,151.12,30.27,Online
